ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2013.12.03;-5.0;743;ั 3์/๑;-9.0;747.0;ั 3์/๑
2013.12.04;-8.0;744;ว 2์/๑;-5.0;742.0;ว 2์/๑
2013.12.05;-2.0;738;Þ 4์/๑;-2.0;737.0;Þ 4์/๑
2013.12.06;0.0;738;ว 3์/๑;-3.0;743.0;ว 3์/๑
2013.12.07;-1.0;742;Þ 3์/๑;-1.0;744.0;Þ 3์/๑
2013.12.08;-2.0;743;Þย 1์/๑;-3.0;742.0;Þย 1์/๑
2013.12.09;-5.0;741;ว 2์/๑;-5.0;741.0;ว 2์/๑
2013.12.10;-7.0;745;Þว 1์/๑;-7.0;748.0;Þว 1์/๑
2013.12.11;-8.0;755;ัย 1์/๑;-8.0;757.0;ัย 1์/๑
2013.12.12;-10.0;756;Þว 2์/๑;-9.0;755.0;Þว 2์/๑
2013.12.13;-7.0;744;Þว 4์/๑;-9.0;739.0;Þว 4์/๑
2013.12.14;-5.0;731;ว 3์/๑;-5.0;732.0;ว 3์/๑
2013.12.15;-9.0;741;ัว 4์/๑;-10.0;743.0;ัว 4์/๑
2013.12.16;-13.0;751;ัว 3์/๑;-11.0;753.0;ัว 3์/๑
2013.12.17;-9.0;753;Þ 1์/๑;-7.0;750.0;Þ 1์/๑
2013.12.18;0.0;741;ว 2์/๑;1.0;744.0;ว 2์/๑
2013.12.19;0.0;748;ัว 2์/๑;-4.0;752.0;ัว 2์/๑
2013.12.20;-9.0;759;ว 1์/๑;-8.0;760.0;ว 1์/๑
2013.12.21;-3.0;756;Þว 3์/๑;-3.0;753.0;Þว 3์/๑
2013.12.22;-2.0;747;Þว 1์/๑;-2.0;749.0;Þว 1์/๑
2013.12.23;0.0;750;Þว 2์/๑;0.0;749.0;Þว 2์/๑
2013.12.24;0.0;746;ว 3์/๑;1.0;748.0;ว 3์/๑
2013.12.25;2.0;756;ว 2์/๑;-1.0;757.0;ว 2์/๑
2013.12.26;-2.0;759;Þว 2์/๑;-3.0;759.0;Þว 2์/๑
2013.12.27;-6.0;761;ว 1์/๑;-9.0;762.0;ว 1์/๑
2013.12.28;-8.0;763;Þว 1์/๑;-7.0;763.0;Þว 1์/๑
2013.12.29;-5.0;762;Þ 1์/๑;-8.0;761.0;Þ 1์/๑
2013.12.30;-4.0;757;Þว 1์/๑;-3.0;756.0;Þว 1์/๑
2013.12.31;-2.0;753;ว 1์/๑;-1.0;754.0;ว 1์/๑
