ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2019.12.05;-3.0;746;ว 2์/๑;-2.0;747.0;ว 2์/๑
2019.12.06;1.0;746;Þว 4์/๑;0.0;746.0;Þว 4์/๑
2019.12.07;-1.0;749;ว 3์/๑;-1.0;750.0;ว 3์/๑
2019.12.08;2.0;752;Þว 3์/๑;2.0;752.0;Þว 3์/๑
2019.12.09;1.0;752;Þ 1์/๑;-1.0;753.0;Þ 1์/๑
2019.12.10;-3.0;753;ว 2์/๑;-3.0;754.0;ว 2์/๑
2019.12.11;-3.0;751;ว 2์/๑;-2.0;751.0;ว 2์/๑
2019.12.12;-4.0;757;ั 2์/๑;-6.0;758.0;ั 2์/๑
2019.12.13;-9.0;758;ย 1์/๑;-12.0;759.0;ย 1์/๑
2019.12.14;-10.0;761;ย 3์/๑;-12.0;761.0;ย 3์/๑
2019.12.15;-5.0;758;ย 3์/๑;-5.0;758.0;ย 3์/๑
2019.12.16;-5.0;752;Þย 2์/๑;-3.0;751.0;Þย 2์/๑
2019.12.17;0.0;749;Þว 2์/๑;1.0;749.0;Þว 2์/๑
2019.12.18;1.0;749;ว 2์/๑;1.0;750.0;ว 2์/๑
2019.12.19;2.0;739;ว 3์/๑;1.0;736.0;ว 3์/๑
2019.12.20;-2.0;742;ัว 4์/๑;-2.0;744.0;ัว 4์/๑
2019.12.21;-2.0;752;ั 1์/๑;-4.0;754.0;ั 1์/๑
2019.12.22;-3.0;755;Þ 2์/๑;-5.0;756.0;Þ 2์/๑
2019.12.23;-5.0;756;Þ 1์/๑;-5.0;756.0;Þ 1์/๑
2019.12.24;-8.0;755;ย 3์/๑;-11.0;754.0;ย 3์/๑
2019.12.25;-9.0;751;ย 2์/๑;-9.0;749.0;ย 2์/๑
2019.12.26;-8.0;746;ย 2์/๑;-8.0;745.0;ย 2์/๑
2019.12.27;-7.0;743;ัว 2์/๑;-7.0;743.0;ัว 2์/๑
2019.12.28;-6.0;749;ัว 3์/๑;-10.0;751.0;ัว 3์/๑
2019.12.29;-7.0;757;ั 2์/๑;-10.0;758.0;ั 2์/๑
2019.12.30;-10.0;755;ว 2์/๑;-7.0;750.0;ว 2์/๑
2019.12.31;-3.0;735;Þว 3์/๑;-2.0;734.0;Þว 3์/๑
