ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2017-12-06;-5.0;747;ย 2์/๑;-4.0;746.0;ย 2์/๑
2017-12-07;-4.0;742;ย 1์/๑;-5.0;743.0;ย 1์/๑
2017-12-08;-4.0;746;ัย 1์/๑;-4.0;748.0;ัย 1์/๑
2017-12-09;-6.0;752;ว 2์/๑;-7.0;753.0;ว 2์/๑
2017-12-10;-6.0;756;ย 2์/๑;-7.0;757.0;ย 2์/๑
2017-12-11;-3.0;758;Þย 2์/๑;-3.0;758.0;Þย 2์/๑
2017-12-12;-4.0;758;ย 3์/๑;-4.0;758.0;ย 3์/๑
2017-12-13;;;;-5.0;758.0;-
2017-12-14;-5.0;760;ย 2์/๑;-7.0;761.0;ย 2์/๑
2017-12-15;-9.0;761;ย 3์/๑;-10.0;761.0;ย 3์/๑
2017-12-16;-10.0;763;ย 2์/๑;-11.0;764.0;ย 2์/๑
2017-12-17;-10.0;763;Þย 3์/๑;-12.0;762.0;Þย 3์/๑
2017-12-18;-11.0;764;ย 3์/๑;-13.0;763.0;ย 3์/๑
2017-12-19;-12.0;762;ย 2์/๑;-12.0;762.0;ย 2์/๑
2017-12-20;-9.0;762;Þว 1์/๑;-9.0;763.0;Þว 1์/๑
2017-12-21;-5.0;762;ย 1์/๑;-6.0;761.0;ย 1์/๑
2017-12-22;-8.0;753;Þย 2์/๑;-7.0;750.0;Þย 2์/๑
2017-12-23;-6.0;748;Þว 2์/๑;-6.0;747.0;Þว 2์/๑
2017-12-24;-6.0;737;Þ 2์/๑;-6.0;733.0;Þ 2์/๑
2017-12-25;-5.0;726;ว 1์/๑;-3.0;729.0;ว 1์/๑
2017-12-26;-7.0;745;ว 2์/๑;-8.0;745.0;ว 2์/๑
2017-12-27;2.0;749;ว 3์/๑;2.0;749.0;ว 3์/๑
2017-12-28;2.0;752;Þว 2์/๑;1.0;753.0;Þว 2์/๑
2017-12-29;1.0;758;Þ 1์/๑;0.0;759.0;Þ 1์/๑
2017-12-30;1.0;758;ย 2์/๑;0.0;757.0;ย 2์/๑
2017-12-31;-5.0;753;ย 3์/๑;-4.0;752.0;ย 3์/๑
