ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2011.12.05;-1.0;750;Þว 4์/๑;0.0;752.0;Þว 4์/๑
2011.12.06;0.0;753;Þว 4์/๑;-1.0;753.0;Þว 4์/๑
2011.12.07;-7.0;755;Þย 3์/๑;-7.0;755.0;Þย 3์/๑
2011.12.08;-10.0;757;Þย 2์/๑;-10.0;758.0;Þย 2์/๑
2011.12.09;-7.0;758;ย 2์/๑;-9.0;758.0;ย 2์/๑
2011.12.10;-12.0;758;Þย 2์/๑;-14.0;757.0;Þย 2์/๑
2011.12.11;-14.0;755;ย 1์/๑;-15.0;753.0;ย 1์/๑
2011.12.12;-9.0;747;ย 2์/๑;-9.0;749.0;ย 2์/๑
2011.12.13;-5.0;757;ั 2์/๑;-6.0;759.0;ั 2์/๑
2011.12.14;-11.0;763;ย 1์/๑;-11.0;762.0;ย 1์/๑
2011.12.15;-8.0;762;Þว 2์/๑;-9.0;763.0;Þว 2์/๑
2011.12.16;-9.0;763;Þย 1์/๑;-11.0;762.0;Þย 1์/๑
2011.12.17;-13.0;763;Þย 3์/๑;-13.0;764.0;Þย 3์/๑
2011.12.18;-12.0;767;Þย 3์/๑;-14.0;767.0;Þย 3์/๑
2011.12.19;-11.0;768;Þ 4์/๑;-11.0;769.0;Þ 4์/๑
2011.12.20;-8.0;766;Þย 3์/๑;-8.0;764.0;Þย 3์/๑
2011.12.21;-7.0;759;Þย 4์/๑;-8.0;759.0;Þย 4์/๑
2011.12.22;-10.0;755;Þ 2์/๑;-10.0;754.0;Þ 2์/๑
2011.12.23;-9.0;752;Þย 2์/๑;-8.0;751.0;Þย 2์/๑
2011.12.24;-5.0;750;ว 1์/๑;-5.0;751.0;ว 1์/๑
2011.12.25;-8.0;752;-;-9.0;752.0;-
2011.12.26;-8.0;748;ว 4์/๑;-6.0;743.0;ว 4์/๑
2011.12.27;0.0;736;ว 2์/๑;1.0;737.0;ว 2์/๑
2011.12.28;1.0;729;ัว 4์/๑;-2.0;731.0;ัว 4์/๑
2011.12.29;-3.0;748;ัว 4์/๑;-4.0;750.0;ัว 4์/๑
2011.12.30;-3.0;753;Þว 2์/๑;-5.0;755.0;Þว 2์/๑
2011.12.31;-8.0;752;Þย 2์/๑;-7.0;751.0;Þย 2์/๑
