ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2020.12.05;-12.0;771;ว 1์/๑;-15.0;771.0;ว 1์/๑
2020.12.06;-13.0;772;ว 1์/๑;-13.0;772.0;ว 1์/๑
2020.12.07;-6.0;769;ั 2์/๑;-7.0;768.0;ั 2์/๑
2020.12.08;-5.0;767;ัว 3์/๑;-7.0;767.0;ัว 3์/๑
2020.12.09;-7.0;767;-;-10.0;767.0;-
2020.12.10;-8.0;767;ว 1์/๑;-9.0;767.0;ว 1์/๑
2020.12.11;-14.0;768;ย 2์/๑;-16.0;768.0;ย 2์/๑
2020.12.12;-10.0;769;Þย 1์/๑;-13.0;769.0;Þย 1์/๑
2020.12.13;-15.0;768;ย 2์/๑;-17.0;767.0;ย 2์/๑
2020.12.14;-14.0;765;ย 3์/๑;-15.0;764.0;ย 3์/๑
2020.12.15;-13.0;762;ย 2์/๑;-13.0;761.0;ย 2์/๑
2020.12.16;-8.0;757;Þย 2์/๑;-8.0;756.0;Þย 2์/๑
2020.12.17;-7.0;754;Þว 1์/๑;-7.0;752.0;Þว 1์/๑
2020.12.18;0.0;751;ว 1์/๑;-3.0;754.0;ว 1์/๑
2020.12.19;-13.0;761;ัว 1์/๑;-15.0;764.0;ัว 1์/๑
2020.12.20;-14.0;767;ย 1์/๑;-15.0;767.0;ย 1์/๑
2020.12.21;-15.0;767;Þว 1์/๑;-17.0;767.0;Þว 1์/๑
2020.12.22;-9.0;762;Þว 2์/๑;-10.0;761.0;Þว 2์/๑
2020.12.23;-9.0;758;ว 1์/๑;-10.0;758.0;ว 1์/๑
2020.12.24;-9.0;758;ว 1์/๑;-13.0;758.0;ว 1์/๑
2020.12.25;-10.0;758;Þว 1์/๑;-13.0;758.0;Þว 1์/๑
2020.12.26;-11.0;755;Þย 2์/๑;-8.0;752.0;Þย 2์/๑
2020.12.27;-3.0;752;ว 2์/๑;-4.0;754.0;ว 2์/๑
2020.12.28;-4.0;762;-;-9.0;763.0;-
2020.12.29;-8.0;765;ัย 1์/๑;-9.0;765.0;ัย 1์/๑
2020.12.30;-9.0;764;Þ 1์/๑;-9.0;764.0;Þ 1์/๑
2020.12.31;-10.0;763;ย 2์/๑;-11.0;762.0;ย 2์/๑
