ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2010-12-08;-4.0;753;Þ 2์/๑;-4.0;752.0;Þ 2์/๑
2010-12-09;-1.0;750;Þย 1์/๑;-1.0;750.0;Þย 1์/๑
2010-12-10;0.0;747;ย 3์/๑;0.0;746.0;ย 3์/๑
2010-12-11;2.0;746;ย 4์/๑;0.0;748.0;ย 4์/๑
2010-12-12;-3.0;749;ย 3์/๑;-4.0;749.0;ย 3์/๑
2010-12-13;-3.0;746;ย 4์/๑;-3.0;745.0;ย 4์/๑
2010-12-14;-2.0;745;Þย 2์/๑;-2.0;746.0;Þย 2์/๑
2010-12-15;-3.0;749;Þว 2์/๑;-2.0;749.0;Þว 2์/๑
2010-12-16;-5.0;751;Þว 5์/๑;-5.0;751.0;Þว 5์/๑
2010-12-17;-4.0;751;-;-9.0;752.0;-
2010-12-18;-11.0;752;ัย 1์/๑;-12.0;752.0;ัย 1์/๑
2010-12-19;-11.0;755;ย 2์/๑;-13.0;755.0;ย 2์/๑
2010-12-20;-12.0;754;Þย 4์/๑;-10.0;754.0;Þย 4์/๑
2010-12-21;-5.0;756;ย 3์/๑;-3.0;752.0;ย 3์/๑
2010-12-22;-2.0;753;-;-4.0;753.0;-
2010-12-23;-5.0;751;-;-8.0;751.0;-
2010-12-24;-10.0;757;ย 1์/๑;-11.0;755.0;ย 1์/๑
2010-12-25;-2.0;750;-;1.0;749.0;-
2010-12-26;2.0;749;Þย 1์/๑;0.0;751.0;Þย 1์/๑
2010-12-27;3.0;749;Þ 1์/๑;3.0;749.0;Þ 1์/๑
2010-12-28;1.0;752;-;-4.0;755.0;-
2010-12-29;-5.0;760;ย 2์/๑;-6.0;761.0;ย 2์/๑
2010-12-30;1.0;761;ย 5์/๑;-1.0;760.0;ย 5์/๑
2010-12-31;-2.0;756;Þย 3์/๑;-3.0;756.0;Þย 3์/๑
