ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
30.0;747;ว 3์/๑;26.0;747.0;ว 3์/๑
23.0;747;ัว 1์/๑;22.0;746.0;ัว 1์/๑
29.0;747;ว 2์/๑;24.0;747.0;ว 2์/๑
28.0;746;ัว 3์/๑;23.0;746.0;ัว 3์/๑
27.0;746;Þว 3์/๑;21.0;746.0;Þว 3์/๑
27.0;745;Þว 3์/๑;20.0;745.0;Þว 3์/๑
29.0;743;ว 2์/๑;23.0;743.0;ว 2์/๑
29.0;742;ว 3์/๑;22.0;741.0;ว 3์/๑
26.0;740;ัว 2์/๑;22.0;743.0;ัว 2์/๑
24.0;746;ัว 3์/๑;20.0;747.0;ัว 3์/๑
24.0;750;ั 2์/๑;20.0;751.0;ั 2์/๑
24.0;752;ัว 2์/๑;19.0;752.0;ัว 2์/๑
25.0;751;ัว 2์/๑;22.0;752.0;ัว 2์/๑
28.0;752;ว 1์/๑;20.0;751.0;ว 1์/๑
28.0;751;ัว 2์/๑;20.0;750.0;ัว 2์/๑
32.0;747;ว 2์/๑;25.0;746.0;ว 2์/๑
24.0;744;ว 3์/๑;21.0;743.0;ว 3์/๑
23.0;740;ย 2์/๑;20.0;737.0;ย 2์/๑
22.0;744;ว 3์/๑;15.0;745.0;ว 3์/๑
23.0;747;ย 1์/๑;18.0;748.0;ย 1์/๑
16.0;748;ั 3์/๑;17.0;748.0;ั 3์/๑
32.0;748;ย 3์/๑;28.0;749.0;ย 3์/๑
33.0;749;ย 3์/๑;29.0;749.0;ย 3์/๑
30.0;746;ัว 2์/๑;21.0;748.0;ัว 2์/๑
23.0;746;ั 3์/๑;20.0;745.0;ั 3์/๑
22.0;742;ัว 3์/๑;19.0;742.0;ัว 3์/๑
20.0;743;ัว 4์/๑;17.0;745.0;ัว 4์/๑
23.0;746;ัว 3์/๑;17.0;746.0;ัว 3์/๑
24.0;746;ว 1์/๑;21.0;745.0;ว 1์/๑
24.0;741;ย 2์/๑;18.0;741.0;ย 2์/๑
21.0;740;Þว 1์/๑;17.0;740.0;Þว 1์/๑
18.0;740;ัว 3์/๑;14.0;741.0;ัว 3์/๑
14.0;743;ัว 3์/๑;14.0;743.0;ัว 3์/๑
17.0;740;ว 2์/๑;16.0;740.0;ว 2์/๑
19.0;743;ัว 3์/๑;14.0;744.0;ัว 3์/๑
19.0;745;ัว 3์/๑;13.0;746.0;ัว 3์/๑
19.0;746;ว 3์/๑;13.0;747.0;ว 3์/๑
18.0;748;ั 1์/๑;15.0;749.0;ั 1์/๑
18.0;749;ัย 1์/๑;15.0;749.0;ัย 1์/๑
23.0;748;ัว 2์/๑;15.0;749.0;ัว 2์/๑
26.0;749;ัว 2์/๑;16.0;749.0;ัว 2์/๑
28.0;748;ว 2์/๑;21.0;749.0;ว 2์/๑
29.0;748;ัย 1์/๑;22.0;747.0;ัย 1์/๑
28.0;746;Þว 2์/๑;23.0;746.0;Þว 2์/๑
30.0;744;Þว 2์/๑;23.0;744.0;Þว 2์/๑
21.0;747;Þย 1์/๑;17.0;749.0;Þย 1์/๑
22.0;752;ัว 1์/๑;16.0;753.0;ัว 1์/๑
27.0;752;ว 3์/๑;19.0;752.0;ว 3์/๑
31.0;749;ว 3์/๑;25.0;749.0;ว 3์/๑
18.0;755;ั 3์/๑;16.0;757.0;ั 3์/๑
20.0;760;ัย 3์/๑;16.0;761.0;ัย 3์/๑
20.0;758;ย 2์/๑;12.0;758.0;ย 2์/๑
21.0;756;ย 2์/๑;17.0;755.0;ย 2์/๑
21.0;756;ย 2์/๑;17.0;756.0;ย 2์/๑
25.0;756;ว 2์/๑;15.0;756.0;ว 2์/๑
27.0;754;ว 2์/๑;21.0;752.0;ว 2์/๑
12.0;747;ย 2์/๑;12.0;746.0;ย 2์/๑
17.0;749;ว 1์/๑;14.0;749.0;ว 1์/๑
18.0;746;ว 2์/๑;14.0;749.0;ว 2์/๑
17.0;754;ัว 1์/๑;10.0;755.0;ัว 1์/๑
19.0;756;ว 2์/๑;17.0;753.0;ว 2์/๑
13.0;746;ว 2์/๑;9.0;746.0;ว 2์/๑
15.0;744;ัว 2์/๑;10.0;744.0;ัว 2์/๑
11.0;747;ัว 4์/๑;11.0;749.0;ัว 4์/๑
15.0;752;ัว 2์/๑;10.0;751.0;ัว 2์/๑
20.0;746;Þ 2์/๑;16.0;745.0;Þ 2์/๑
11.0;737;ั 1์/๑;9.0;737.0;ั 1์/๑
10.0;740;ว 4์/๑;7.0;743.0;ว 4์/๑
11.0;747;ว 3์/๑;11.0;746.0;ว 3์/๑
16.0;748;ว 4์/๑;15.0;746.0;ว 4์/๑
19.0;749;ัว 4์/๑;11.0;751.0;ัว 4์/๑
18.0;756;Þย 1์/๑;13.0;758.0;Þย 1์/๑
19.0;759;ย 2์/๑;13.0;758.0;ย 2์/๑
19.0;761;Þย 1์/๑;11.0;761.0;Þย 1์/๑
19.0;764;Þย 1์/๑;9.0;764.0;Þย 1์/๑
18.0;764;ว 1์/๑;8.0;764.0;ว 1์/๑
20.0;762;ย 1์/๑;15.0;762.0;ย 1์/๑
21.0;761;Þย 1์/๑;15.0;761.0;Þย 1์/๑
20.0;761;ย 1์/๑;11.0;761.0;ย 1์/๑
20.0;761;ว 1์/๑;10.0;761.0;ว 1์/๑
20.0;760;ว 2์/๑;12.0;760.0;ว 2์/๑
14.0;762;ั 2์/๑;8.0;764.0;ั 2์/๑
14.0;765;Þ 1์/๑;6.0;764.0;Þ 1์/๑
14.0;761;ว 3์/๑;12.0;760.0;ว 3์/๑
18.0;760;Þว 1์/๑;13.0;761.0;Þว 1์/๑
15.0;765;Þย 2์/๑;10.0;766.0;Þย 2์/๑
15.0;766;Þ 1์/๑;11.0;765.0;Þ 1์/๑
15.0;764;Þว 2์/๑;12.0;763.0;Þว 2์/๑
15.0;762;Þ 2์/๑;9.0;761.0;Þ 2์/๑
18.0;758;Þย 2์/๑;13.0;758.0;Þย 2์/๑
19.0;757;ย 1์/๑;15.0;757.0;ย 1์/๑
19.0;755;Þว 2์/๑;15.0;754.0;Þว 2์/๑
21.0;751;Þ 3์/๑;17.0;750.0;Þ 3์/๑
16.0;749;ว 2์/๑;16.0;745.0;ว 2์/๑
8.0;753;ั 1์/๑;3.0;755.0;ั 1์/๑
12.0;750;ย 3์/๑;14.0;746.0;ย 3์/๑
13.0;749;ว 2์/๑;6.0;749.0;ว 2์/๑
10.0;748;ว 2์/๑;7.0;748.0;ว 2์/๑
3.0;749;ว 2์/๑;2.0;751.0;ว 2์/๑
4.0;753;ว 2์/๑;-1.0;754.0;ว 2์/๑
4.0;747;Þย 2์/๑;7.0;745.0;Þย 2์/๑
14.0;743;ว 2์/๑;9.0;746.0;ว 2์/๑
9.0;742;ย 1์/๑;7.0;743.0;ย 1์/๑
4.0;752;ัว 2์/๑;1.0;756.0;ัว 2์/๑
4.0;762;ั 2์/๑;1.0;764.0;ั 2์/๑
5.0;764;Þ 2์/๑;2.0;764.0;Þ 2์/๑
6.0;761;ย 2์/๑;3.0;761.0;ย 2์/๑
7.0;756;ย 2์/๑;3.0;755.0;ย 2์/๑
6.0;753;ย 1์/๑;5.0;753.0;ย 1์/๑
8.0;756;ัย 3์/๑;5.0;757.0;ัย 3์/๑
8.0;757;ย 2์/๑;5.0;758.0;ย 2์/๑
7.0;760;ย 2์/๑;5.0;760.0;ย 2์/๑
7.0;759;ย 1์/๑;2.0;758.0;ย 1์/๑
4.0;754;ว 1์/๑;4.0;752.0;ว 1์/๑
6.0;742;Þว 2์/๑;5.0;740.0;Þว 2์/๑
4.0;740;ัว 3์/๑;3.0;743.0;ัว 3์/๑
7.0;740;ว 3์/๑;7.0;742.0;ว 3์/๑
2.0;751;ว 3์/๑;0.0;751.0;ว 3์/๑
1.0;747;ัว 2์/๑;0.0;748.0;ัว 2์/๑
1.0;752;ัว 4์/๑;0.0;754.0;ัว 4์/๑
0.0;755;ว 3์/๑;-1.0;754.0;ว 3์/๑
0.0;756;ว 2์/๑;-1.0;755.0;ว 2์/๑
-5.0;760;ัย 2์/๑;-7.0;761.0;ัย 2์/๑
-7.0;767;ัย 2์/๑;-10.0;767.0;ัย 2์/๑
-8.0;770;ย 1์/๑;-9.0;770.0;ย 1์/๑
-6.0;773;ย 1์/๑;-12.0;773.0;ย 1์/๑
-6.0;773;-;-9.0;771.0;-
-5.0;767;Þ 2์/๑;-7.0;767.0;Þ 2์/๑
-5.0;765;Þ 2์/๑;-8.0;766.0;Þ 2์/๑
-6.0;767;ย 2์/๑;-8.0;766.0;ย 2์/๑
-6.0;763;ย 2์/๑;-6.0;761.0;ย 2์/๑
-5.0;755;ย 3์/๑;-5.0;754.0;ย 3์/๑
-1.0;752;Þ 2์/๑;-2.0;751.0;Þ 2์/๑
-3.0;749;ย 2์/๑;-4.0;749.0;ย 2์/๑
-4.0;752;ัว 1์/๑;-6.0;753.0;ัว 1์/๑
-5.0;756;Þ 1์/๑;-7.0;758.0;Þ 1์/๑
-1.0;762;Þย 2์/๑;-2.0;764.0;Þย 2์/๑
-2.0;770;ย 2์/๑;-6.0;772.0;ย 2์/๑
-9.0;773;ย 2์/๑;-10.0;773.0;ย 2์/๑
-7.0;771;ย 3์/๑;-8.0;771.0;ย 3์/๑
-13.0;770;ย 1์/๑;-15.0;770.0;ย 1์/๑
-12.0;770;ว 1์/๑;-16.0;770.0;ว 1์/๑
-11.0;770;ว 1์/๑;-16.0;770.0;ว 1์/๑
-12.0;771;ว 1์/๑;-15.0;771.0;ว 1์/๑
-13.0;772;ว 1์/๑;-13.0;772.0;ว 1์/๑
-6.0;769;ั 2์/๑;-7.0;768.0;ั 2์/๑
-5.0;767;ัว 3์/๑;-7.0;767.0;ัว 3์/๑
-7.0;767;-;-10.0;767.0;-
-8.0;767;ว 1์/๑;-9.0;767.0;ว 1์/๑
-14.0;768;ย 2์/๑;-16.0;768.0;ย 2์/๑
-10.0;769;Þย 1์/๑;-13.0;769.0;Þย 1์/๑
-15.0;768;ย 2์/๑;-17.0;767.0;ย 2์/๑
-14.0;765;ย 3์/๑;-15.0;764.0;ย 3์/๑
-13.0;762;ย 2์/๑;-13.0;761.0;ย 2์/๑
-8.0;757;Þย 2์/๑;-8.0;756.0;Þย 2์/๑
-7.0;754;Þว 1์/๑;-7.0;752.0;Þว 1์/๑
0.0;751;ว 1์/๑;-3.0;754.0;ว 1์/๑
-13.0;761;ัว 1์/๑;-15.0;764.0;ัว 1์/๑
-14.0;767;ย 1์/๑;-15.0;767.0;ย 1์/๑
-15.0;767;Þว 1์/๑;-17.0;767.0;Þว 1์/๑
-9.0;762;Þว 2์/๑;-10.0;761.0;Þว 2์/๑
-9.0;758;ว 1์/๑;-10.0;758.0;ว 1์/๑
-9.0;758;ว 1์/๑;-13.0;758.0;ว 1์/๑
-10.0;758;Þว 1์/๑;-13.0;758.0;Þว 1์/๑
-11.0;755;Þย 2์/๑;-8.0;752.0;Þย 2์/๑
-3.0;752;ว 2์/๑;-4.0;754.0;ว 2์/๑
-4.0;762;-;-9.0;763.0;-
-8.0;765;ัย 1์/๑;-9.0;765.0;ัย 1์/๑
-9.0;764;Þ 1์/๑;-9.0;764.0;Þ 1์/๑
-10.0;763;ย 2์/๑;-11.0;762.0;ย 2์/๑
-9.0;761;ย 2์/๑;-11.0;761.0;ย 2์/๑
-12.0;761;ย 3์/๑;-11.0;760.0;ย 3์/๑
-6.0;762;Þย 1์/๑;-5.0;764.0;Þย 1์/๑
-4.0;767;Þย 1์/๑;-3.0;767.0;Þย 1์/๑
-6.0;766;Þว 2์/๑;-9.0;766.0;Þว 2์/๑
-13.0;764;ย 3์/๑;-15.0;764.0;ย 3์/๑
-12.0;759;ย 3์/๑;-11.0;758.0;ย 3์/๑
-8.0;755;ย 4์/๑;-9.0;752.0;ย 4์/๑
-3.0;751;ย 2์/๑;-3.0;748.0;ย 2์/๑
-3.0;741;ว 3์/๑;-6.0;745.0;ว 3์/๑
-15.0;749;ั 2์/๑;-19.0;750.0;ั 2์/๑
-17.0;754;ย 2์/๑;-18.0;755.0;ย 2์/๑
-17.0;759;ย 3์/๑;-16.0;758.0;ย 3์/๑
-11.0;749;ย 3์/๑;-10.0;747.0;ย 3์/๑
-6.0;743;ัย 3์/๑;-6.0;740.0;ัย 3์/๑
-7.0;740;Þว 3์/๑;-5.0;739.0;Þว 3์/๑
-14.0;746;ว 2์/๑;-18.0;749.0;ว 2์/๑
-18.0;751;ว 1์/๑;-17.0;749.0;ว 1์/๑
-16.0;746;ว 2์/๑;-21.0;747.0;ว 2์/๑
-19.0;749;ว 2์/๑;-21.0;751.0;ว 2์/๑
-14.0;752;ว 3์/๑;-12.0;752.0;ว 3์/๑
-10.0;750;ว 2์/๑;-14.0;753.0;ว 2์/๑
-9.0;755;ย 2์/๑;-8.0;754.0;ย 2์/๑
3.0;757;Þว 1์/๑;0.0;758.0;Þว 1์/๑
-2.0;759;Þย 2์/๑;-3.0;759.0;Þย 2์/๑
-7.0;758;Þย 2์/๑;-7.0;758.0;Þย 2์/๑
-7.0;756;Þย 2์/๑;-7.0;755.0;Þย 2์/๑
-7.0;751;ย 3์/๑;-7.0;749.0;ย 3์/๑
-3.0;745;Þย 1์/๑;-4.0;744.0;Þย 1์/๑
-3.0;746;ย 3์/๑;-2.0;746.0;ย 3์/๑
-3.0;747;ย 2์/๑;-3.0;744.0;ย 2์/๑
-2.0;752;ว 2์/๑;-4.0;754.0;ว 2์/๑
1.0;749;ว 2์/๑;-4.0;751.0;ว 2์/๑
-6.0;751;ย 2์/๑;-5.0;749.0;ย 2์/๑
2.0;744;Þ 2์/๑;1.0;744.0;Þ 2์/๑
1.0;735;Þย 3์/๑;1.0;733.0;Þย 3์/๑
-10.0;736;ว 4์/๑;-14.0;738.0;ว 4์/๑
-18.0;740;ว 3์/๑;-19.0;741.0;ว 3์/๑
-19.0;747;ว 3์/๑;-21.0;751.0;ว 3์/๑
-17.0;757;ว 2์/๑;-17.0;756.0;ว 2์/๑
-15.0;752;ย 2์/๑;-16.0;753.0;ย 2์/๑
-10.0;752;ย 3์/๑;-9.0;751.0;ย 3์/๑
-6.0;750;ย 3์/๑;-4.0;749.0;ย 3์/๑
-1.0;743;Þย 2์/๑;-3.0;743.0;Þย 2์/๑
-10.0;744;ว 2์/๑;-15.0;747.0;ว 2์/๑
-15.0;750;ว 2์/๑;-19.0;752.0;ว 2์/๑
-16.0;757;ว 2์/๑;-20.0;758.0;ว 2์/๑
-16.0;756;ย 2์/๑;-19.0;755.0;ย 2์/๑
-13.0;750;ั 1์/๑;-19.0;752.0;ั 1์/๑
-15.0;750;ว 3์/๑;-18.0;751.0;ว 3์/๑
-15.0;757;ว 2์/๑;-22.0;758.0;ว 2์/๑
-16.0;757;-;-20.0;757.0;-
-17.0;752;ัว 2์/๑;-22.0;753.0;ัว 2์/๑
-24.0;756;ัว 3์/๑;-25.0;759.0;ัว 3์/๑
-19.0;761;ัว 3์/๑;-22.0;762.0;ัว 3์/๑
-19.0;757;Þย 1์/๑;-17.0;752.0;Þย 1์/๑
-13.0;749;ย 3์/๑;-12.0;743.0;ย 3์/๑
3.0;735;Þว 2์/๑;-9.0;737.0;Þว 2์/๑
-12.0;743;ั 2์/๑;-12.0;746.0;ั 2์/๑
-9.0;752;ัว 2์/๑;-12.0;752.0;ัว 2์/๑
-3.0;741;Þว 3์/๑;-2.0;740.0;Þว 3์/๑
0.0;740;ัว 2์/๑;-3.0;743.0;ัว 2์/๑
-2.0;738;Þว 2์/๑;1.0;738.0;Þว 2์/๑
-1.0;741;ัว 2์/๑;-7.0;745.0;ัว 2์/๑
-4.0;748;ัว 1์/๑;-7.0;747.0;ัว 1์/๑
-5.0;745;Þว 3์/๑;-7.0;743.0;Þว 3์/๑
-1.0;739;Þว 3์/๑;-2.0;740.0;Þว 3์/๑
-2.0;743;ัย 1์/๑;-7.0;743.0;ัย 1์/๑
-12.0;746;ัว 3์/๑;-16.0;749.0;ัว 3์/๑
-10.0;752;ว 4์/๑;-14.0;754.0;ว 4์/๑
-4.0;759;ว 1์/๑;-10.0;761.0;ว 1์/๑
-7.0;762;Þว 2์/๑;-13.0;761.0;Þว 2์/๑
-5.0;759;Þ 3์/๑;-9.0;759.0;Þ 3์/๑
-3.0;758;Þว 2์/๑;-10.0;759.0;Þว 2์/๑
-3.0;760;Þย 2์/๑;-8.0;759.0;Þย 2์/๑
-3.0;754;ย 4์/๑;-5.0;752.0;ย 4์/๑
0.0;743;ย 2์/๑;-1.0;743.0;ย 2์/๑
0.0;738;ั 2์/๑;-2.0;739.0;ั 2์/๑
-1.0;743;ัว 2์/๑;-2.0;744.0;ัว 2์/๑
0.0;743;Þว 2์/๑;-4.0;744.0;Þว 2์/๑
1.0;744;Þ 2์/๑;0.0;745.0;Þ 2์/๑
3.0;747;Þ 2์/๑;0.0;748.0;Þ 2์/๑
2.0;749;ย 2์/๑;0.0;749.0;ย 2์/๑
4.0;748;ัย 3์/๑;2.0;748.0;ัย 3์/๑
6.0;746;ย 2์/๑;-1.0;746.0;ย 2์/๑
5.0;746;ัว 1์/๑;3.0;749.0;ัว 1์/๑
4.0;754;ัย 3์/๑;2.0;756.0;ัย 3์/๑
6.0;761;ย 2์/๑;3.0;761.0;ย 2์/๑
9.0;764;ัว 1์/๑;-2.0;763.0;ัว 1์/๑
5.0;759;Þว 4์/๑;3.0;757.0;Þว 4์/๑
6.0;752;Þว 3์/๑;6.0;751.0;Þว 3์/๑
9.0;748;Þ 1์/๑;2.0;747.0;Þ 1์/๑
7.0;742;Þย 2์/๑;3.0;741.0;Þย 2์/๑
6.0;742;ัว 2์/๑;2.0;744.0;ัว 2์/๑
8.0;746;Þว 2์/๑;4.0;747.0;Þว 2์/๑
2.0;743;ย 4์/๑;2.0;741.0;ย 4์/๑
8.0;747;ว 1์/๑;5.0;749.0;ว 1์/๑
13.0;747;Þย 2์/๑;9.0;749.0;Þย 2์/๑
5.0;753;ั 2์/๑;2.0;755.0;ั 2์/๑
16.0;753;ย 2์/๑;15.0;753.0;ย 2์/๑
19.0;758;Þย 2์/๑;11.0;759.0;Þย 2์/๑
22.0;762;ย 1์/๑;18.0;763.0;ย 1์/๑
23.0;762;Þ 2์/๑;17.0;761.0;Þ 2์/๑
21.0;757;Þย 3์/๑;17.0;755.0;Þย 3์/๑
24.0;752;ย 2์/๑;17.0;752.0;ย 2์/๑
25.0;751;ั 1์/๑;17.0;752.0;ั 1์/๑
22.0;752;ย 3์/๑;16.0;752.0;ย 3์/๑
18.0;751;ัย 3์/๑;14.0;752.0;ัย 3์/๑
12.0;754;ย 4์/๑;7.0;756.0;ย 4์/๑
12.0;758;Þย 4์/๑;8.0;757.0;Þย 4์/๑
3.0;756;ย 3์/๑;3.0;756.0;ย 3์/๑
11.0;756;Þย 3์/๑;6.0;758.0;Þย 3์/๑
15.0;754;ย 2์/๑;9.0;753.0;ย 2์/๑
10.0;746;Þย 1์/๑;9.0;745.0;Þย 1์/๑
8.0;749;Þว 3์/๑;8.0;749.0;Þว 3์/๑
15.0;749;ว 3์/๑;9.0;749.0;ว 3์/๑
8.0;746;Þว 2์/๑;7.0;746.0;Þว 2์/๑
12.0;748;Þว 5์/๑;7.0;749.0;Þว 5์/๑
14.0;752;ว 3์/๑;10.0;753.0;ว 3์/๑
16.0;755;ว 2์/๑;14.0;753.0;ว 2์/๑
16.0;749;Þ 2์/๑;16.0;747.0;Þ 2์/๑
18.0;751;ว 2์/๑;14.0;752.0;ว 2์/๑
24.0;749;Þ 2์/๑;20.0;747.0;Þ 2์/๑
26.0;740;Þว 3์/๑;16.0;740.0;Þว 3์/๑
11.0;745;ว 3์/๑;11.0;747.0;ว 3์/๑
21.0;751;ว 3์/๑;17.0;750.0;ว 3์/๑
22.0;749;Þว 3์/๑;18.0;749.0;Þว 3์/๑
22.0;749;ว 2์/๑;18.0;749.0;ว 2์/๑
25.0;747;Þ 3์/๑;20.0;748.0;Þ 3์/๑
26.0;750;ย 2์/๑;21.0;752.0;ย 2์/๑
25.0;756;ย 3์/๑;18.0;757.0;ย 3์/๑
23.0;756;Þย 3์/๑;20.0;756.0;Þย 3์/๑
28.0;755;ย 3์/๑;23.0;754.0;ย 3์/๑
32.0;753;Þ 4์/๑;26.0;753.0;Þ 4์/๑
33.0;753;Þ 2์/๑;27.0;752.0;Þ 2์/๑
33.0;751;Þว 3์/๑;21.0;751.0;Þว 3์/๑
33.0;750;Þ 2์/๑;22.0;750.0;Þ 2์/๑
33.0;749;ัว 2์/๑;26.0;748.0;ัว 2์/๑
31.0;748;ย 2์/๑;25.0;748.0;ย 2์/๑
19.0;748;ย 2์/๑;18.0;746.0;ย 2์/๑
26.0;750;ว 2์/๑;24.0;750.0;ว 2์/๑
34.0;746;Þว 3์/๑;25.0;748.0;Þว 3์/๑
35.0;746;Þ 2์/๑;31.0;746.0;Þ 2์/๑
24.0;749;ัว 3์/๑;22.0;749.0;ัว 3์/๑
24.0;748;ัว 3์/๑;16.0;750.0;ัว 3์/๑
23.0;752;ั 2์/๑;18.0;752.0;ั 2์/๑
24.0;753;ั 1์/๑;20.0;752.0;ั 1์/๑
29.0;748;ัย 2์/๑;25.0;746.0;ัย 2์/๑
26.0;743;ย 1์/๑;21.0;742.0;ย 1์/๑
28.0;741;ว 2์/๑;21.0;743.0;ว 2์/๑
16.0;746;ัย 3์/๑;15.0;746.0;ัย 3์/๑
23.0;746;ัว 2์/๑;20.0;746.0;ัว 2์/๑
21.0;747;ั 2์/๑;15.0;748.0;ั 2์/๑
19.0;746;ัย 2์/๑;19.0;747.0;ัย 2์/๑
13.0;750;ย 4์/๑;12.0;752.0;ย 4์/๑
22.0;752;ย 3์/๑;17.0;752.0;ย 3์/๑
25.0;748;ย 2์/๑;21.0;748.0;ย 2์/๑
26.0;746;ย 2์/๑;17.0;746.0;ย 2์/๑
28.0;745;ั 1์/๑;18.0;745.0;ั 1์/๑
28.0;744;ัว 1์/๑;22.0;745.0;ัว 1์/๑
22.0;746;ัย 2์/๑;17.0;748.0;ัย 2์/๑
25.0;747;ย 2์/๑;17.0;748.0;ย 2์/๑
21.0;747;ว 2์/๑;20.0;747.0;ว 2์/๑
27.0;748;Þย 1์/๑;22.0;749.0;Þย 1์/๑
29.0;749;ัย 2์/๑;20.0;749.0;ัย 2์/๑
29.0;747;ย 2์/๑;25.0;746.0;ย 2์/๑
29.0;744;Þว 3์/๑;25.0;745.0;Þว 3์/๑
25.0;749;ัว 2์/๑;18.0;752.0;ัว 2์/๑
22.0;755;ั 3์/๑;18.0;757.0;ั 3์/๑
25.0;756;Þว 3์/๑;22.0;755.0;Þว 3์/๑
31.0;753;ัว 2์/๑;23.0;753.0;ัว 2์/๑
32.0;754;ว 2์/๑;23.0;754.0;ว 2์/๑
33.0;754;Þว 2์/๑;25.0;753.0;Þว 2์/๑
34.0;752;ัว 2์/๑;26.0;752.0;ัว 2์/๑
26.0;752;ัว 1์/๑;24.0;751.0;ัว 1์/๑
34.0;749;Þว 1์/๑;21.0;749.0;Þว 1์/๑
35.0;746;ัว 2์/๑;27.0;747.0;ัว 2์/๑
33.0;747;ว 1์/๑;29.0;747.0;ว 1์/๑
34.0;747;ว 2์/๑;31.0;746.0;ว 2์/๑
36.0;743;ย 3์/๑;30.0;742.0;ย 3์/๑
31.0;744;ว 3์/๑;20.0;744.0;ว 3์/๑
28.0;744;ว 2์/๑;22.0;744.0;ว 2์/๑
26.0;743;Þว 1์/๑;22.0;743.0;Þว 1์/๑
29.0;743;ัว 1์/๑;24.0;743.0;ัว 1์/๑
27.0;743;ั 2์/๑;22.0;744.0;ั 2์/๑
22.0;746;ัย 2์/๑;21.0;747.0;ัย 2์/๑
26.0;747;ย 2์/๑;23.0;749.0;ย 2์/๑
27.0;752;ัย 3์/๑;23.0;752.0;ัย 3์/๑
29.0;750;ั 2์/๑;26.0;750.0;ั 2์/๑
32.0;749;ั 2์/๑;27.0;749.0;ั 2์/๑
33.0;746;ัว 2์/๑;23.0;746.0;ัว 2์/๑
27.0;746;ั 2์/๑;22.0;748.0;ั 2์/๑
26.0;749;ั 3์/๑;23.0;750.0;ั 3์/๑
30.0;748;ัว 2์/๑;23.0;748.0;ัว 2์/๑
30.0;748;ั 1์/๑;25.0;748.0;ั 1์/๑
30.0;744;ย 1์/๑;21.0;744.0;ย 1์/๑
32.0;743;Þว 1์/๑;27.0;744.0;Þว 1์/๑
33.0;743;ว 2์/๑;28.0;743.0;ว 2์/๑
34.0;743;ว 2์/๑;26.0;743.0;ว 2์/๑
25.0;742;ว 5์/๑;22.0;742.0;ว 5์/๑
30.0;742;ว 2์/๑;26.0;741.0;ว 2์/๑
21.0;739;ัว 3์/๑;19.0;740.0;ัว 3์/๑
24.0;741;ั 1์/๑;20.0;742.0;ั 1์/๑
26.0;744;ัว 3์/๑;21.0;747.0;ัว 3์/๑
23.0;753;ัว 2์/๑;20.0;754.0;ัว 2์/๑
24.0;755;ว 2์/๑;18.0;754.0;ว 2์/๑
27.0;750;ว 3์/๑;23.0;749.0;ว 3์/๑
26.0;749;ัว 2์/๑;22.0;749.0;ัว 2์/๑
23.0;746;ย 1์/๑;23.0;744.0;ย 1์/๑
29.0;743;ว 3์/๑;24.0;744.0;ว 3์/๑
30.0;743;Þว 3์/๑;25.0;746.0;Þว 3์/๑
32.0;748;Þว 3์/๑;23.0;748.0;Þว 3์/๑
34.0;748;Þว 2์/๑;27.0;748.0;Þว 2์/๑
37.0;746;Þว 2์/๑;27.0;746.0;Þว 2์/๑
34.0;745;ว 2์/๑;25.0;746.0;ว 2์/๑
27.0;749;ัว 2์/๑;22.0;749.0;ัว 2์/๑
28.0;749;ว 2์/๑;23.0;750.0;ว 2์/๑
30.0;750;ย 1์/๑;25.0;751.0;ย 1์/๑
;;;28.0;753.0;-
30.0;753;ว 2์/๑;27.0;752.0;ว 2์/๑
32.0;751;ัว 2์/๑;27.0;751.0;ัว 2์/๑
30.0;750;ัย 3์/๑;24.0;751.0;ัย 3์/๑
32.0;752;Þย 2์/๑;26.0;752.0;Þย 2์/๑
32.0;752;Þ 2์/๑;27.0;752.0;Þ 2์/๑
32.0;751;Þ 2์/๑;23.0;751.0;Þ 2์/๑
28.0;752;ย 2์/๑;25.0;751.0;ย 2์/๑
35.0;750;Þว 2์/๑;25.0;751.0;Þว 2์/๑
34.0;751;ว 2์/๑;30.0;750.0;ว 2์/๑
34.0;749;ว 2์/๑;25.0;749.0;ว 2์/๑
38.0;749;ัว 2์/๑;32.0;749.0;ัว 2์/๑
39.0;749;Þย 1์/๑;31.0;749.0;Þย 1์/๑
38.0;749;Þ 2์/๑;32.0;749.0;Þ 2์/๑
35.0;747;Þว 3์/๑;28.0;749.0;Þว 3์/๑
29.0;750;ัว 2์/๑;21.0;750.0;ัว 2์/๑
35.0;746;ย 1์/๑;29.0;746.0;ย 1์/๑
26.0;747;ัว 4์/๑;21.0;749.0;ัว 4์/๑
26.0;750;ั 2์/๑;20.0;752.0;ั 2์/๑
25.0;752;ั 2์/๑;19.0;752.0;ั 2์/๑
23.0;751;ัย 2์/๑;19.0;752.0;ัย 2์/๑
22.0;752;ัว 2์/๑;17.0;752.0;ัว 2์/๑
24.0;753;ว 2์/๑;16.0;753.0;ว 2์/๑
28.0;750;ว 2์/๑;20.0;749.0;ว 2์/๑
30.0;744;Þว 3์/๑;24.0;742.0;Þว 3์/๑
17.0;741;Þ 1์/๑;16.0;739.0;Þ 1์/๑
